City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather description,Rain,Snow
125,Carnarvon,AU,2020-02-24 08:40:04,-24.87,113.63,84.2,58,0,14.99,clear sky,0.0,0.0
126,Otradnoye,RU,2020-02-24 08:40:04,59.78,30.82,37.99,83,90,13.42,light intensity shower rain,0.0,0.0
127,Sur,OM,2020-02-24 08:40:04,22.57,59.53,80.64,41,64,8.12,broken clouds,0.0,0.0
128,Avera,US,2020-02-24 08:40:04,33.19,-82.53,51.8,76,90,3.11,overcast clouds,0.0,0.0
129,Kruisfontein,ZA,2020-02-24 08:40:04,-34.0,24.73,73.62,35,0,4.9,clear sky,0.0,0.0
130,Alofi,NU,2020-02-24 08:40:05,-19.06,-169.92,80.6,88,100,4.7,overcast clouds,0.0,0.0
131,Rio Do Sul,BR,2020-02-24 08:40:05,-27.21,-49.64,64.0,95,75,0.87,broken clouds,0.0,0.0
132,Benito Juarez,MX,2020-02-24 08:40:05,19.39,-99.17,60.8,44,75,5.82,broken clouds,0.0,0.0
133,Kavieng,PG,2020-02-24 08:40:05,-2.57,150.8,85.19,69,41,6.78,scattered clouds,0.0,0.0
134,Waipawa,NZ,2020-02-24 08:40:05,-41.41,175.52,62.6,72,76,4.7,broken clouds,0.0,0.0
135,Biak,ID,2020-02-24 08:40:06,-0.91,122.88,85.24,74,32,12.21,light rain,1.0,0.0
136,Nago,JP,2020-02-24 08:40:06,26.59,127.98,69.8,52,20,14.99,few clouds,0.0,0.0
137,Krasnoselkup,RU,2020-02-24 08:40:06,65.7,82.47,26.28,88,100,22.77,light snow,0.0,0.19
138,Malatya,TR,2020-02-24 08:40:06,38.5,38.0,48.2,70,40,1.12,scattered clouds,0.0,0.0
139,Hobart,AU,2020-02-24 08:40:07,-42.88,147.33,68.0,64,75,11.41,broken clouds,0.0,0.0
140,Fort Nelson,CA,2020-02-24 08:40:07,58.81,-122.7,15.8,66,40,5.82,scattered clouds,0.0,0.0
141,Port Hardy,CA,2020-02-24 08:40:07,50.7,-127.42,35.6,92,90,14.99,light intensity shower rain,0.0,0.0
142,Walvis Bay,NA,2020-02-24 08:35:27,-22.96,14.51,69.8,73,3,11.41,clear sky,0.0,0.0
143,Meulaboh,ID,2020-02-24 08:40:08,4.14,96.13,84.56,70,41,9.8,scattered clouds,0.0,0.0
144,Coquimbo,CL,2020-02-24 08:40:08,-29.95,-71.34,59.0,82,20,2.24,few clouds,0.0,0.0
145,Sept-Iles,CA,2020-02-24 08:40:08,50.2,-66.38,30.2,86,90,10.29,overcast clouds,0.0,0.0
146,Santa Isabel Do Rio Negro,BR,2020-02-24 08:40:08,-0.41,-65.02,74.23,98,100,1.03,overcast clouds,0.0,0.0
147,Doka,SD,2020-02-24 08:40:09,13.52,35.77,89.83,23,0,7.47,clear sky,0.0,0.0
148,Sioux Lookout,CA,2020-02-24 08:40:09,50.1,-91.92,28.4,74,75,11.41,broken clouds,0.0,0.0
149,Loandjili,CG,2020-02-24 08:40:09,-4.76,11.86,79.11,87,100,7.29,overcast clouds,0.0,0.0
150,San Juan,AR,2020-02-24 08:40:09,-31.54,-68.54,68.41,48,0,2.75,clear sky,0.0,0.0
151,Caravelas,BR,2020-02-24 08:40:09,-17.71,-39.25,79.25,84,82,10.76,light rain,2.13,0.0
152,Orono,US,2020-02-24 08:40:10,44.88,-68.67,30.0,85,1,2.1,mist,0.0,0.0
153,Rapid Valley,US,2020-02-24 08:40:10,44.06,-103.15,32.0,76,75,10.29,broken clouds,0.0,0.0
154,Fomboni,KM,2020-02-24 08:40:10,-12.28,43.74,85.1,78,27,17.56,light rain,0.25,0.0
155,Pangkalanbuun,ID,2020-02-24 08:40:11,-2.68,111.62,82.76,91,100,2.28,moderate rain,7.19,0.0
156,Northam,GB,2020-02-24 08:40:11,51.03,-4.22,52.0,87,75,17.22,broken clouds,0.0,0.0
157,Tura,IN,2020-02-24 08:40:05,25.52,90.22,87.17,25,41,4.65,scattered clouds,0.0,0.0
158,Severo-Kurilsk,RU,2020-02-24 08:40:11,50.68,156.12,26.17,96,100,32.08,snow,0.0,2.88
159,Berdigestyakh,RU,2020-02-24 08:40:12,62.1,126.7,0.72,96,100,4.99,overcast clouds,0.0,0.0
160,Ous,RU,2020-02-24 08:40:12,60.91,61.52,25.63,89,100,15.26,light snow,0.0,0.19
161,Zhuhai,CN,2020-02-24 08:40:12,22.28,113.57,77.0,82,40,8.05,scattered clouds,0.0,0.0
162,New Norfolk,AU,2020-02-24 08:40:12,-42.78,147.06,68.0,64,75,11.41,broken clouds,0.0,0.0
163,Sussex,US,2020-02-24 08:40:13,41.18,-74.67,41.0,73,1,4.05,clear sky,0.0,0.0
164,Saskylakh,RU,2020-02-24 08:40:13,71.92,114.08,15.13,93,100,9.44,light snow,0.0,0.19
165,Vilhena,BR,2020-02-24 08:40:13,-12.74,-60.15,68.45,99,100,0.69,light rain,0.63,0.0
166,Vaini,TO,2020-02-24 08:40:13,-21.2,-175.2,78.8,94,20,4.7,few clouds,0.0,0.0
167,Rovnoye,RU,2020-02-24 08:40:13,50.78,46.05,36.3,94,100,7.14,overcast clouds,0.0,0.0
168,Torbay,CA,2020-02-24 08:40:14,47.67,-52.73,27.0,85,20,14.99,few clouds,0.0,0.0
169,Itarema,BR,2020-02-24 08:40:14,-2.92,-39.92,74.35,98,83,3.13,light rain,0.13,0.0
170,Hilo,US,2020-02-24 08:40:14,19.73,-155.09,71.6,78,1,3.36,clear sky,0.0,0.0
171,Palestina,PS,2020-02-24 08:40:14,31.92,35.2,62.01,72,20,2.24,few clouds,0.0,0.0
172,Tanout,NE,2020-02-24 08:40:14,14.97,8.89,69.73,19,0,24.9,clear sky,0.0,0.0
173,Grand Gaube,MU,2020-02-24 08:40:15,-20.01,57.66,84.2,70,40,6.93,scattered clouds,0.0,0.0
